#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_tool: "https://github.com/cmungall/rdf_matcher"
#mapping_date: "2020-10-02"
#curie_map:
#  BFO: "http://purl.obolibrary.org/obo/BFO_"
#  GO: "http://purl.obolibrary.org/obo/GO_"
#  IAO: "http://purl.obolibrary.org/obo/IAO_"
#  PW: "http://purl.obolibrary.org/obo/PW_"
#  RO: "http://purl.obolibrary.org/obo/RO_"
#  dc: "http://purl.org/dc/elements/1.1/"
#  oio: "http://www.geneontology.org/formats/oboInOwl#"
#  owl: "http://www.w3.org/2002/07/owl#"
subject_id	subject_label	predicate_id	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	match_category	comment
PW:0000522	flavonoid biosynthetic pathway	owl:equivalentClass	GO:0009813	flavonoid biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	flavonoid biosynsi	unique	.
PW:0000522	flavonoid biosynthetic pathway	owl:equivalentClass	GO:0009813	flavonoid biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	flavonoid biosynsi	unique	.
PW:0000064	propanoate metabolic pathway	owl:equivalentClass	GO:0019541	propionate metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	propanoate metabol	unique	.
PW:0000064	propanoate metabolic pathway	owl:equivalentClass	GO:0019541	propionate metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	propanoate metabol	unique	.
PW:0000442	norepinephrine metabolic pathway	owl:equivalentClass	GO:0042415	norepinephrine metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	norepinephrine metabol	unique	.
PW:0000442	norepinephrine metabolic pathway	owl:equivalentClass	GO:0042415	norepinephrine metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	norepinephrine metabol	unique	.
PW:0000442	norepinephrine metabolic pathway	owl:equivalentClass	GO:0042415	norepinephrine metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.5517995186601091	oio:hasRelatedSynonym	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	noradrenaline metabol	unique	.
PW:0000442	norepinephrine metabolic pathway	owl:equivalentClass	GO:0042415	norepinephrine metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.5517995186601091	oio:hasRelatedSynonym	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	noradrenaline metabol	unique	.
PW:0000442	norepinephrine metabolic pathway	owl:equivalentClass	GO:0042415	norepinephrine metabolic process	Lexical	PW	GO	rdf_matcher	0.6351831056874558	oio:hasRelatedSynonym	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	noradrenaline metabolism	unique	.
PW:0000274	neuron-to-neuron signaling pathway via the chemical synapse	owl:equivalentClass	GO:0007268	chemical synaptic transmission	Lexical|Stemming	PW	GO	rdf_matcher	0.3333333333333333	oio:hasRelatedSynonym	oio:hasRelatedSynonym	bl:SignalingPathway	biological_process	neurotransmiss	unique	.
PW:0000024	inflammatory response pathway	owl:equivalentClass	GO:0006954	inflammatory response	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	pathway	biological_process	inflammatory respons	unique	.
PW:0002510	catecholamine degradation pathway	owl:equivalentClass	GO:0042424	catecholamine catabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	catecholamine catabol	unique	.
PW:0002510	catecholamine degradation pathway	owl:equivalentClass	GO:0042424	catecholamine catabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	catecholamine catabol	unique	.
PW:0002510	catecholamine degradation pathway	owl:equivalentClass	GO:0042424	catecholamine catabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	catecholamine catabol	unique	.
PW:0002072	lactose biosynthetic pathway	owl:equivalentClass	GO:0005989	lactose biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	lactose biosynsi	unique	.
PW:0002072	lactose biosynthetic pathway	owl:equivalentClass	GO:0005989	lactose biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	lactose biosynsi	unique	.
PW:0002072	lactose biosynthetic pathway	owl:equivalentClass	GO:0005989	lactose biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	lactose biosynsi	unique	.
PW:0001268	isoleucine biosynthetic pathway	owl:equivalentClass	GO:0009097	isoleucine biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	isoleucine biosynsi	unique	.
PW:0001268	isoleucine biosynthetic pathway	owl:equivalentClass	GO:0009097	isoleucine biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	isoleucine biosynsi	unique	.
PW:0001268	isoleucine biosynthetic pathway	owl:equivalentClass	GO:0009097	isoleucine biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	isoleucine biosynsi	unique	.
PW:0001342	sucrose biosynthetic pathway	owl:equivalentClass	GO:0005986	sucrose biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	sucrose biosynsi	unique	.
PW:0001342	sucrose biosynthetic pathway	owl:equivalentClass	GO:0005986	sucrose biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	sucrose biosynsi	unique	.
PW:0001342	sucrose biosynthetic pathway	owl:equivalentClass	GO:0005986	sucrose biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	sucrose biosynsi	unique	.
PW:0000523	linoleic acid metabolic pathway	owl:equivalentClass	GO:0043651	linoleic acid metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.7519492530313434	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	linoleic acid metabol	unique	.
PW:0000523	linoleic acid metabolic pathway	owl:equivalentClass	GO:0043651	linoleic acid metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.7519492530313434	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	linoleic acid metabol	unique	.
PW:0000134	glutathione metabolic pathway	owl:equivalentClass	GO:0006749	glutathione metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	glutathione metabol	unique	.
PW:0000134	glutathione metabolic pathway	owl:equivalentClass	GO:0006749	glutathione metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	glutathione metabol	unique	.
PW:0000068	methane metabolic pathway	owl:equivalentClass	GO:0015947	methane metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	methane metabol	unique	.
PW:0000068	methane metabolic pathway	owl:equivalentClass	GO:0015947	methane metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	methane metabol	unique	.
PW:0000970	granulocyte-macrophage colony-stimulating factor signaling pathway	owl:equivalentClass	GO:0038157	granulocyte-macrophage colony-stimulating factor signaling pathway	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	oio:hasExactSynonym	oio:hasExactSynonym	bl:SignalingPathway	biological_process	gm-csf signal	unique	.
PW:0000970	granulocyte-macrophage colony-stimulating factor signaling pathway	owl:equivalentClass	GO:0038157	granulocyte-macrophage colony-stimulating factor signaling pathway	Lexical	PW	GO	rdf_matcher	0.810860176054461	oio:hasExactSynonym	oio:hasExactSynonym	bl:SignalingPathway	biological_process	gm-csf signaling pathway	unique	.
PW:0000970	granulocyte-macrophage colony-stimulating factor signaling pathway	owl:equivalentClass	GO:0038157	granulocyte-macrophage colony-stimulating factor signaling pathway	Lexical|Stemming	PW	GO	rdf_matcher	0.788678758928574	rdfs:label	rdfs:label	bl:SignalingPathway	biological_process	granulocyte-macrophage colony-stimulating factor sign	unique	.
PW:0000970	granulocyte-macrophage colony-stimulating factor signaling pathway	owl:equivalentClass	GO:0038157	granulocyte-macrophage colony-stimulating factor signaling pathway	Lexical	PW	GO	rdf_matcher	0.8666314426231786	rdfs:label	rdfs:label	bl:SignalingPathway	biological_process	granulocyte-macrophage colony-stimulating factor signaling pathway	unique	.
PW:0000745	sphingomyelin metabolic pathway	owl:equivalentClass	GO:0006684	sphingomyelin metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	sphingomyelin metabol	unique	.
PW:0000745	sphingomyelin metabolic pathway	owl:equivalentClass	GO:0006684	sphingomyelin metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	sphingomyelin metabol	unique	.
PW:0001577	RNA polymerase III transcription termination pathway	owl:equivalentClass	GO:0006386	termination of RNA polymerase III transcription	Lexical|Stemming	PW	GO	rdf_matcher	0.8212623907743639	rdfs:label	oio:hasExactSynonym	pathway	biological_process	rna polymerase iii transcription termin	unique	.
PW:0001267	histidine degradation pathway	owl:equivalentClass	GO:0006548	histidine catabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	histidine catabol	unique	.
PW:0001267	histidine degradation pathway	owl:equivalentClass	GO:0006548	histidine catabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	histidine catabol	unique	.
PW:0001267	histidine degradation pathway	owl:equivalentClass	GO:0006548	histidine catabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	histidine catabol	unique	.
PW:0000821	T cell receptor signaling pathway	owl:equivalentClass	GO:0050852	T cell receptor signaling pathway	Lexical|Stemming	PW	GO	rdf_matcher	0.788678758928574	rdfs:label	rdfs:label	bl:SignalingPathway	biological_process	t cell receptor sign	unique	.
PW:0000821	T cell receptor signaling pathway	owl:equivalentClass	GO:0050852	T cell receptor signaling pathway	Lexical	PW	GO	rdf_matcher	0.8666314426231786	rdfs:label	rdfs:label	bl:SignalingPathway	biological_process	t cell receptor signaling pathway	unique	.
PW:0000821	T cell receptor signaling pathway	owl:equivalentClass	GO:0050852	T cell receptor signaling pathway	Lexical|Stemming	PW	GO	rdf_matcher	0.5517995186601091	oio:hasRelatedSynonym	oio:hasExactSynonym	bl:SignalingPathway	biological_process	tcr signal	unique	.
PW:0000821	T cell receptor signaling pathway	owl:equivalentClass	GO:0050852	T cell receptor signaling pathway	Lexical	PW	GO	rdf_matcher	0.6818879998182596	oio:hasRelatedSynonym	oio:hasExactSynonym	bl:SignalingPathway	biological_process	tcr signaling pathway	unique	.
PW:0001343	phosphatidylglycerol metabolic process	owl:equivalentClass	GO:0046471	phosphatidylglycerol metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	phosphatidylglycerol metabol	unique	.
PW:0001343	phosphatidylglycerol metabolic process	owl:equivalentClass	GO:0046471	phosphatidylglycerol metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	phosphatidylglycerol metabol	unique	.
PW:0001343	phosphatidylglycerol metabolic process	owl:equivalentClass	GO:0046471	phosphatidylglycerol metabolic process	Lexical	PW	GO	rdf_matcher	0.810860176054461	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	phosphatidylglycerol metabolic process	unique	.
PW:0002511	dopamine degradation pathway	owl:equivalentClass	GO:0042420	dopamine catabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	dopamine catabol	unique	.
PW:0002511	dopamine degradation pathway	owl:equivalentClass	GO:0042420	dopamine catabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	dopamine catabol	unique	.
PW:0002511	dopamine degradation pathway	owl:equivalentClass	GO:0042420	dopamine catabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	dopamine catabol	unique	.
PW:0000824	cell-mediated immunity pathway	owl:equivalentClass	GO:0002449	lymphocyte mediated immunity	Lexical|Stemming	PW	GO	rdf_matcher	0.17873760922563603	rdfs:label	oio:hasBroadSynonym	bl:RegulatoryPathway	biological_process	cell-mediated immun	one_to_many	.
PW:0000824	cell-mediated immunity pathway	owl:equivalentClass	GO:0002456	T cell mediated immunity	Lexical|Stemming	PW	GO	rdf_matcher	0.17873760922563603	rdfs:label	oio:hasBroadSynonym	bl:RegulatoryPathway	biological_process	cell-mediated immun	one_to_many	.
PW:0000434	ubiquitination pathway	owl:equivalentClass	GO:0031386	protein tag	Lexical|Stemming	PW	GO	rdf_matcher	0.2	rdfs:label	oio:hasRelatedSynonym	bl:RegulatoryPathway	molecular_function	ubiquitin	unique	.
PW:0001270	leucine biosynthetic pathway	owl:equivalentClass	GO:0009098	leucine biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	leucine biosynsi	unique	.
PW:0001270	leucine biosynthetic pathway	owl:equivalentClass	GO:0009098	leucine biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	leucine biosynsi	unique	.
PW:0001270	leucine biosynthetic pathway	owl:equivalentClass	GO:0009098	leucine biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	leucine biosynsi	unique	.
PW:0000026	citric acid cycle pathway	owl:equivalentClass	GO:0006099	tricarboxylic acid cycle	Lexical|Stemming	PW	GO	rdf_matcher	0.7519492530313434	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	citric acid cycl	unique	.
PW:0000026	citric acid cycle pathway	owl:equivalentClass	GO:0006099	tricarboxylic acid cycle	Lexical|Stemming	PW	GO	rdf_matcher	0.5517995186601091	oio:hasRelatedSynonym	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	krebs cycl	unique	.
PW:0000026	citric acid cycle pathway	owl:equivalentClass	GO:0006099	tricarboxylic acid cycle	Lexical|Stemming	PW	GO	rdf_matcher	0.5517995186601091	oio:hasRelatedSynonym	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	tca cycl	unique	.
PW:0000070	C21-steroid hormone biosynthetic pathway	owl:equivalentClass	GO:0006700	C21-steroid hormone biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.7519492530313434	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	c21-steroid hormone biosynsi	unique	.
PW:0000070	C21-steroid hormone biosynthetic pathway	owl:equivalentClass	GO:0006700	C21-steroid hormone biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.7519492530313434	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	c21-steroid hormone biosynsi	unique	.
PW:0000070	C21-steroid hormone biosynthetic pathway	owl:equivalentClass	GO:0006700	C21-steroid hormone biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.7519492530313434	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	c21-steroid hormone biosynsi	unique	.
PW:0000279	necrosis pathway	owl:equivalentClass	GO:0001906	cell killing	Lexical|Stemming	PW	GO	rdf_matcher	0.4142135623730951	rdfs:label	oio:hasRelatedSynonym	bl:RegulatoryPathway	biological_process	necrosi	one_to_many	.
PW:0000279	necrosis pathway	owl:equivalentClass	GO:0008219	cell death	Lexical|Stemming	PW	GO	rdf_matcher	0.3333333333333333	rdfs:label	oio:hasRelatedSynonym	bl:RegulatoryPathway	biological_process	necrosi	many_to_many	.
PW:0000279	necrosis pathway	owl:equivalentClass	GO:0019835	cytolysis	Lexical|Stemming	PW	GO	rdf_matcher	0.4142135623730951	rdfs:label	oio:hasRelatedSynonym	bl:RegulatoryPathway	biological_process	necrosi	one_to_many	.
PW:0000279	necrosis pathway	owl:equivalentClass	GO:0070265	necrotic cell death	Lexical|Stemming	PW	GO	rdf_matcher	0.15022110482233483	rdfs:label	oio:hasBroadSynonym	bl:RegulatoryPathway	biological_process	necrosi	one_to_many	.
PW:0000817	NOD-like receptor signaling pathway	owl:equivalentClass	GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	Lexical|Stemming	PW	GO	rdf_matcher	0.6024989407343608	rdfs:label	oio:hasRelatedSynonym	bl:SignalingPathway	biological_process	nod-like receptor sign	unique	.
PW:0000817	NOD-like receptor signaling pathway	owl:equivalentClass	GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	Lexical	PW	GO	rdf_matcher	0.7252004253240047	rdfs:label	oio:hasRelatedSynonym	bl:SignalingPathway	biological_process	nod-like receptor signaling pathway	unique	.
PW:0000817	NOD-like receptor signaling pathway	owl:equivalentClass	GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	Lexical|Stemming	PW	GO	rdf_matcher	0.5517995186601091	oio:hasRelatedSynonym	oio:hasExactSynonym	bl:SignalingPathway	biological_process	nlr signal	unique	.
PW:0000817	NOD-like receptor signaling pathway	owl:equivalentClass	GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	Lexical	PW	GO	rdf_matcher	0.6818879998182596	oio:hasRelatedSynonym	oio:hasExactSynonym	bl:SignalingPathway	biological_process	nlr signaling pathway	unique	.
PW:0000895	type I interferon signaling pathway	owl:equivalentClass	GO:0060337	type I interferon signaling pathway	Lexical|Stemming	PW	GO	rdf_matcher	0.788678758928574	rdfs:label	rdfs:label	bl:SignalingPathway	biological_process	type i interferon sign	unique	.
PW:0000895	type I interferon signaling pathway	owl:equivalentClass	GO:0060337	type I interferon signaling pathway	Lexical	PW	GO	rdf_matcher	0.8666314426231786	rdfs:label	rdfs:label	bl:SignalingPathway	biological_process	type i interferon signaling pathway	unique	.
PW:0000357	energy homeostasis pathway	owl:equivalentClass	GO:0097009	energy homeostasis	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:RegulatoryPathway	biological_process	energy homeostasi	unique	.
PW:0000593	metal ion transport pathway	owl:equivalentClass	GO:0030001	metal ion transport	Lexical|Stemming	PW	GO	rdf_matcher	0.6818879998182596	rdfs:label	rdfs:label	bl:RegulatoryPathway	biological_process	metal ion transport	one_to_many	.
PW:0002291	carnitine metabolic pathway	owl:equivalentClass	GO:0009437	carnitine metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	carnitine metabol	unique	.
PW:0002291	carnitine metabolic pathway	owl:equivalentClass	GO:0009437	carnitine metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	carnitine metabol	unique	.
PW:0000140	folate metabolic pathway	owl:equivalentClass	GO:0046655	folic acid metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	folate metabol	unique	.
PW:0000140	folate metabolic pathway	owl:equivalentClass	GO:0046655	folic acid metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	folate metabol	unique	.
PW:0000140	folate metabolic pathway	owl:equivalentClass	GO:0046655	folic acid metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.6024989407343608	oio:hasRelatedSynonym	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	vitamin b9 metabol	unique	.
PW:0000140	folate metabolic pathway	owl:equivalentClass	GO:0046655	folic acid metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.6024989407343608	oio:hasRelatedSynonym	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	vitamin b9 metabol	unique	.
PW:0000591	iron transport pathway	owl:equivalentClass	GO:0006826	iron ion transport	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:RegulatoryPathway	biological_process	iron transport	unique	.
PW:0000278	autophagy pathway	owl:equivalentClass	GO:0006914	autophagy	Lexical|Stemming	PW	GO	rdf_matcher	0.585786437626905	rdfs:label	rdfs:label	bl:RegulatoryPathway	biological_process	autophagi	one_to_many	.
PW:0000278	autophagy pathway	owl:equivalentClass	GO:0016236	macroautophagy	Lexical|Stemming	PW	GO	rdf_matcher	0.15022110482233483	rdfs:label	oio:hasBroadSynonym	bl:RegulatoryPathway	biological_process	autophagi	one_to_many	.
PW:0000590	iron homeostasis pathway	owl:equivalentClass	GO:0006879	cellular iron ion homeostasis	Lexical|Stemming	PW	GO	rdf_matcher	0.17873760922563603	rdfs:label	oio:hasBroadSynonym	bl:RegulatoryPathway	biological_process	iron homeostasi	one_to_many	.
PW:0000590	iron homeostasis pathway	owl:equivalentClass	GO:0055072	iron ion homeostasis	Lexical|Stemming	PW	GO	rdf_matcher	0.17873760922563603	rdfs:label	oio:hasBroadSynonym	bl:RegulatoryPathway	biological_process	iron homeostasi	one_to_many	.
PW:0001269	isoleucine degradation pathway	owl:equivalentClass	GO:0006550	isoleucine catabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	isoleucine catabol	unique	.
PW:0001269	isoleucine degradation pathway	owl:equivalentClass	GO:0006550	isoleucine catabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	isoleucine catabol	unique	.
PW:0001269	isoleucine degradation pathway	owl:equivalentClass	GO:0006550	isoleucine catabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	isoleucine catabol	unique	.
PW:0002292	carnitine biosynthetic pathway	owl:equivalentClass	GO:0045329	carnitine biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	carnitine biosynsi	unique	.
PW:0002292	carnitine biosynthetic pathway	owl:equivalentClass	GO:0045329	carnitine biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	carnitine biosynsi	unique	.
PW:0002292	carnitine biosynthetic pathway	owl:equivalentClass	GO:0045329	carnitine biosynthetic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	carnitine biosynsi	unique	.
PW:0000277	cellular senescence pathway	owl:equivalentClass	GO:0090398	cellular senescence	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:RegulatoryPathway	biological_process	cellular senesc	unique	.
PW:0000651	aging pathway	owl:equivalentClass	GO:0007568	aging	Lexical|Stemming	PW	GO	rdf_matcher	0.3333333333333333	rdfs:label	oio:hasExactSynonym	bl:RegulatoryPathway	biological_process	ag	unique	.
PW:0000651	aging pathway	owl:equivalentClass	GO:0007568	aging	Lexical|Stemming	PW	GO	rdf_matcher	0.3333333333333333	rdfs:label	rdfs:label	bl:RegulatoryPathway	biological_process	ag	unique	.
PW:0000519	1,1,1-trichloro-2,2-bis(4-chlorophenyl)ethane degradation pathway	owl:equivalentClass	GO:0042188	1,1,1-trichloro-2,2-bis-(4-chlorophenyl)ethane catabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.5517995186601091	oio:hasRelatedSynonym	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	ddt catabol	unique	.
PW:0000519	1,1,1-trichloro-2,2-bis(4-chlorophenyl)ethane degradation pathway	owl:equivalentClass	GO:0042188	1,1,1-trichloro-2,2-bis-(4-chlorophenyl)ethane catabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.5517995186601091	oio:hasRelatedSynonym	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	ddt catabol	unique	.
PW:0000438	alanine metabolic pathway	owl:equivalentClass	GO:0006522	alanine metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	alanine metabol	unique	.
PW:0000438	alanine metabolic pathway	owl:equivalentClass	GO:0006522	alanine metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	alanine metabol	unique	.
PW:0002293	carnitine degradation pathway	owl:equivalentClass	GO:0042413	carnitine catabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	carnitine catabol	unique	.
PW:0002293	carnitine degradation pathway	owl:equivalentClass	GO:0042413	carnitine catabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	carnitine catabol	unique	.
PW:0002293	carnitine degradation pathway	owl:equivalentClass	GO:0042413	carnitine catabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.71117372060607	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	carnitine catabol	unique	.
PW:0000138	vitamin B6 metabolic pathway	owl:equivalentClass	GO:0042816	vitamin B6 metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.6818879998182596	rdfs:label	oio:hasExactSynonym	bl:MetabolicPathway	biological_process	vitamin b6 metabol	one_to_many	.
PW:0000138	vitamin B6 metabolic pathway	owl:equivalentClass	GO:0042816	vitamin B6 metabolic process	Lexical|Stemming	PW	GO	rdf_matcher	0.6818879998182596	rdfs:label	rdfs:label	bl:MetabolicPathway	biological_process	vitamin b6 metabol	one_to_many	.
